Tweet,Cólera,Tristeza,NoEmocion,Felicidad,Sorpresa,Miedo,Asco
"@davidav16 Cualquier equipo en el que juega Messi, es Messidependiente. Porque es el mejor de la historia.

Pero bueno, ahora se dice mucho la tontería que el Barça está donde está pq tiene a Messi. Los datos de portería a cero y imbatibilidad están ahí.",0.0,0.5,0.5,0.0,0.0,0.0,0.0
Muy contento de volver a entrenar con el equipo y con buenas sensaciones. #aicardo2 #fcbarcelona🔴🔵 #mañanamasymejor https://t.co/ulfagK3sOx,0.0,0.0,0.5,0.5,0.0,0.0,0.0
Que se lo digan al Atleti https://t.co/L5M6qZArJy,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@Atleti hola buenas tardes y cual es la lista de convocados del atlético de Madrid para mañana?,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Mr, @2010MisterChip Ves una final Barça- Madrid esta @ChampionsLeague ? Sería el abre bocas para el mundial.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"QUISIERA  FELICITAR A  LOS ANTIMADIDISTAS ESPAÑOLES, SABRE TODO A LA PRENSA(TV, RADIO, Y ESCRITA) X EL APOYO AL PSG, QUE SE HA GASTADO 500 MILLONES DE EUROS PARA GANAR LA CHAMPIOG, EL https://t.co/Rpjmygwws6 400 MILLONES, Y EL BARCA 300 MLL. EL MADRID 0 MLL",0.0,0.0,0.5,0.5,0.0,0.0,0.0
"Y VOLVER A GANAR UNA EUROPA LEAGUE, QUE SOLO SOY FELIZ CON EL ATLETI DE MADRID...

PONER LA DIRECCION RUMBO HACIA LYON, VOLVER A SER CAMPEONES Y CANTAR EL ALIRÓN...

#Atleti #VamosAtleti #AúpaAtleti https://t.co/ctZFGTH5IL",0.0,0.0,0.5,0.5,0.0,0.0,0.0
"Se cumplen 17 años del debut oficial de #MessiGOD con el Infantil B del Barça.
#GrandeLeoMessi https://t.co/Csrm9dIh2i",0.0,0.0,0.5,0.5,0.0,0.0,0.0
¿Un inglés en el Barça 29 años después de Gary Lineker? https://t.co/LFrtlatXHw,0.0,0.0,0.5,0.0,0.5,0.0,0.0
"@diarioas JAJAJAJAJAJAJA, me río del Barça, se lo tragaron entero, pero claro...no lo van a decir, ya les hubiese gustado que perdieran, pero él mejor equipo del mundo les dio una lección de cómo se juega en Europa, pura envidia !! 🇪🇸🤣😆🤪",0.0,0.0,0.0,0.5,0.0,0.0,0.5
@As_TomasRoncero @diarioas El mejor fue el de barca - Psg con 6 - 1 jajaja,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Enhorabuena al @realmadrid aunque soy del Barça y el PSG no hizo nada de nada en la eliminatoria,0.0,0.0,0.5,0.5,0.0,0.0,0.0
"@Nirri19 @CercaniasMadrid Del Atleti fijo, estará pasando un mal día jajajajajaj",0.0,0.0,0.0,1.0,0.0,0.0,0.0
Los gustos de Yerry Mina que nada tienen que ver con el Barça https://t.co/dSVffNlsHx,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Si el Barça no convoca 12 jugadors del primer equip com estipula el reglament no es podria declarar alineacio indeguda? @RcdeStats,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Please RT!! #barcelona #fcbarcelona #Barca #fcb    Reválida para Denis Suárez ante el Espanyol https://t.co/bSXqRfuDcF https://t.co/6OV6KLgb49,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@PSPlusES @BarcelonaFC @ChelseaFC #PorraPlus apuesto por victoria del barça 3-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Si el Barça no convoca 12 jugadors del primer equip com estipula el reglament no es podria declarar alineacio indeguda? @oriolvidal23,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Please RT!! #atleti #atletico #ATM  Objetivo: llegar los 45.000 aficionados en el Atleti-Lokomotiv https://t.co/pZQ3pryvU8 https://t.co/GMBaAOkMJz,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"No irá el Madrid tan hacia arriba y el BARÇA tan hacía abajo, cuando sigue tercero en la Liga peleando con el Valencia, a 15 puntos de nosotros y a 7 del Atlético de Madrid https://t.co/OlkgZv7fmi",0.5,0.0,0.5,0.0,0.0,0.0,0.0
"@NachoMateos @fmserran Ni con Blanc ni con Ancelotti ni con nadie,la champions siempre son para Madrid y Barca,porque cuando lo tienen complicado les ayudan los árbitros",0.0,0.5,0.5,0.0,0.0,0.0,0.0
"Chicharito Javier Hernandez quiere golear al Barca, no se conforma cn golear a su inglesa Chaska Borek #joke @ChaskaBorek llaman golfa",0.0,0.0,0.5,0.0,0.0,0.0,0.5
@LutoSPFC @PSG_inside @neymarjr @FCBarcelona Chupa tu🖕,0.5,0.0,0.0,0.0,0.0,0.0,0.5
